Control,Plate_ID,Compound/Gene Accession,BNIP3L ,NDRG1,ALDOC,LOXL2,BNIP3,ACSL5,PPIB,BNIP3L ,NDRG1,ALDOC,LOXL2,BNIP3,ACSL5,PPIB,BNIP3L ,NDRG1,ALDOC,LOXL2,BNIP3,ACSL5,PPIB
FALSE,2,PRDM12,0.100803264473873,0.248661981183201,0.005321242343818,0.025881478099257,0.213463432133480,0.174229879686851,7486,0.090182730519615,0.194880990647139,0.003885124938768,0.022988616157785,0.210484940935129,0.199390859294653,9863,0.084631319833708,0.161055334816903,0.013995249032821,0.029842640203980,0.185561490484795,0.149653084777756,7437
FALSE,2,TCEB2,0.579019829102031,1.385936884897430,0.144731387004713,0.076675331436103,4.442554412380480,0.278183779163822,12077,0.624849355704194,1.428073975984370,0.096645987116280,0.062776854847585,3.674029437208150,0.245894285149991,13318,0.545952154188788,1.000780102218080,0.158626592654635,0.068124805882815,2.465403194564310,0.256998972973778,9594
FALSE,2,PRDM14,0.225392685579951,0.077592626816188,0.039531948053210,0.023655702313524,0.337776503847491,0.195678815600769,5582,0.309610442127632,0.089310226312803,0.023305526762398,0.024184042351592,0.278646911549994,0.201727070197997,6941,0.265399421309575,0.059190130509966,0.054397780511495,0.049075507195885,0.295973692694053,0.285329146062833,4582
FALSE,2,TAX1BP1,0.176402019378014,0.244644135744730,0.009915800149325,0.028591971464149,0.371760907507601,0.291383522887038,7514,0.152962180658039,0.167081439919261,0.007898292398759,0.020878102666970,0.286638656310149,0.262398825247650,6913,0.165586748860866,0.166713085786659,0.026682008525885,0.054338146284888,0.316318026916676,0.265450216024773,6707
FALSE,2,PRDM5,0.056559580497245,0.106009204191344,0.010871724540165,0.014255876968976,0.260281241108131,0.098384971301782,14811,0.054333243571737,0.075159944563476,0.005732169433423,0.007934758257461,0.233433626666120,0.085416938445293,19513,0.076837350125075,0.128062250208458,0.024703516453393,0.040577392334746,0.338577761641120,0.164646827137465,2546
FALSE,2,TARBP2,0.196560600403270,0.093949303921563,0.019517557998527,0.016260888367012,0.304659572379001,0.166000312045009,6827,0.198223033567854,0.073648686174154,0.023002510539214,0.017395860326784,0.325668460148887,0.158171902367582,5498,0.209179701614314,0.152780141562522,0.054519574716733,0.054227132553501,0.333467620987709,0.177136396014518,1862
FALSE,2,PRDM7,0.078858926579858,0.174667882612431,0.007483212400269,0.019308220391139,0.305032423551367,0.328793112754043,5305,0.073356482780705,0.139118618390090,0.010347955729974,0.014925610722386,0.240677665261978,0.344779853796317,4843,0.092607046557842,0.145684730048764,0.023316002486321,0.036318919343391,0.238961135529658,0.346678339998625,7571
FALSE,2,TANK,0.073064187833881,0.172159157267331,0.009244273076164,0.017020376289212,0.403642771127442,0.221167446857337,8360,0.041435776297529,0.123406077900299,0.010431871388975,0.013819181881723,0.250595668420390,0.184830469200660,12098,0.077033363315655,0.138197946209837,0.023299473175617,0.026931640156187,0.276063174833668,0.220332979177591,10710
FALSE,2,PRDM9,0.098238398316123,0.159867458435791,0.017767100418887,0.026167749950279,0.445325538499243,0.228530468054628,3586,0.107912618901388,0.157719798270242,0.012332870731587,0.020965880243698,0.365704853965081,0.217974680987425,4032,0.154252276088590,0.248149743527735,0.047278391299815,0.055876959851147,0.332679441394982,0.264605151074853,4893
FALSE,2,TAL2,0.085995594433725,0.038709395687706,0.025479304236363,0.021312531661830,0.248264313960598,0.170727817145228,5998,0.075441234486836,0.029901310952007,0.016539339928862,0.011617255061525,0.261147099279853,0.158783337190119,6132,0.106413770235350,0.048433428202579,0.039048749509372,0.039360740157417,0.265940828393962,0.137575396162132,7154
FALSE,2,PREB,0.101896034157332,0.098663877164043,0.016945974775870,0.009422277713085,0.244173258513599,0.196609035613640,13608,0.097863659172026,0.075724686599298,0.013929060691969,0.008693655121539,0.217886875735537,0.167821165716348,16686,0.099207966040065,0.103711126011622,0.022799979855994,0.018085506552438,0.220567398606886,0.148065065731481,14911
FALSE,2,TAL1,0.065079999125451,0.108091436553592,0.015959156951984,0.010294909838856,0.294510149356292,0.142435092039875,14992,0.057365641740889,0.096939571876396,0.010574001471464,0.008654517127918,0.312264182520091,0.160675432125837,12204,0.061874486690388,0.093950188773498,0.022520602981477,0.024041862255722,0.215541559131325,0.154472444997890,12738
FALSE,2,PRF1,0.167894572550773,0.075171191871323,0.009096600108602,0.006194042829294,0.248842069479181,0.251658198253895,7191,0.134851089867971,0.062009253199688,0.007780900152071,0.006698236675254,0.212564912181932,0.161542908661813,8372,0.094602513908222,0.071923914697238,0.024516390878026,0.015827511907996,0.220610011949845,0.225635809569920,7088
FALSE,2,TAF9L,0.096780633102761,0.120002161466643,0.013852842782592,0.021168716138611,0.202587816415934,0.119710982427598,7809,0.088482329768915,0.081641756075898,0.006467451491580,0.010303409562497,0.287533205230421,0.080987155722499,8972,0.123922878962294,0.123202815749265,0.030870138604287,0.037052395619008,0.261177213982954,0.149937734187299,10596
FALSE,2,PRG3,0.082235191554695,0.098680711350418,0.012504972808659,0.009202202212565,0.292450845564006,0.102993294565547,8590,0.088663274292928,0.064128608952526,0.011958242503790,0.012059583541957,0.323206973028273,0.092301417563149,6714,0.115565044774141,0.075584174352690,0.029179258988944,0.023446408755631,0.212264539844329,0.092809830727491,7656
FALSE,2,ZNF589,0.102636639625791,0.112863914408432,0.013770431776627,0.015245151174124,0.492556278763966,0.180126440694265,1999,0.109951648763193,0.124833926845303,0.012010835232750,0.006924279328170,0.416195130708610,0.207203316009790,4047,0.121832530168318,0.141629538136394,0.032061192149557,0.035568209284363,0.333643914162189,0.194234795158483,4914
FALSE,2,PRKRIR,0.131480283758041,0.706961392555723,0.024604863300549,0.023966913108211,0.403359645139548,0.276957945265606,5533,0.115871673782704,0.943054713017100,0.020414925965546,0.040177200845236,0.503180934172520,0.288471779947928,5089,0.123347120857305,0.399548938579533,0.044003854364543,0.051895767660215,0.455125579427557,0.318463695063734,8538
FALSE,2,PRPF18,0.145182823151794,0.098820388787542,0.008497246167087,0.007722005461325,0.246465741239994,0.183823252054721,2867,0.135553662665024,0.199506125447372,0.007742701929570,0.013944380659566,0.376855344159396,0.231303823662985,2477,0.172785913091250,0.140771195350741,0.029146817358418,0.027051826299160,0.267467305138309,0.274667565672071,4954
FALSE,2,PCDHGC3,0.128808284451549,0.262578430476003,0.024870882154988,0.025430181960000,0.363483298967407,0.171243232960265,11708,0.112760254749678,0.191891139620194,0.015037745944336,0.014644900819424,0.239091938175123,0.137641968649678,12024,0.120972990981330,0.159662710076166,0.026824087919550,0.032574626715105,0.323041514752323,0.130957055270545,10168
FALSE,2,PCDHGB4,0.085349201294561,0.084754589704865,0.011751993211443,0.013799476515585,0.296307296140737,0.284678712881872,10806,0.088240960009553,0.118966129425419,0.005827115744951,0.012509207161883,0.278991842942578,0.216831791295757,12955,0.142375966764591,0.149455126275903,0.018144533447766,0.029857527654970,0.227761349703091,0.201878870606525,10320
FALSE,2,MFGE8,0.100785287890850,0.154650366124952,0.013284783445877,0.023197958221215,0.362310809242193,0.193560988676809,5818,0.074605871380524,0.174742269088983,0.018973073312440,0.018827938537449,0.279430621103974,0.130172699096339,7381,0.090217854030133,0.143209124326968,0.025284076437222,0.040414137009182,0.298360755950012,0.193849393791364,6101
FALSE,2,PCDHGA8,0.093246105553406,0.525042722046544,0.001581115234286,0.025588927724766,0.263073759023535,0.331286642624895,7824,0.071182258975506,0.481549229355855,0.003875601026623,0.018786221742822,0.270067892497418,0.311835035896608,10541,0.156193212224228,0.400307058122443,0.010115964801100,0.037612379193351,0.271759623529140,0.298509221728021,8143
FALSE,2,MFHAS1,0.163967963554142,0.112620800420233,0.014547557821100,0.021607994018722,0.313187102576875,0.221787864091572,6247,0.174818686084097,0.094838279837362,0.028733255228286,0.027936139115501,0.360268676602660,0.195942263072892,5528,0.210822413983127,0.189318107601662,0.039895644787640,0.052290222799692,0.396893867868227,0.239870415764841,4444
FALSE,2,PCDHGA12,0.070663579912899,0.174294232231845,0.009654301404116,0.033475193532581,0.344332407164530,0.127008567055050,12143,0.075509986729690,0.202798470253460,0.011451532406013,0.029985136333646,0.234475135095262,0.131761979191126,14317,0.126527394059500,0.263471127648570,0.038114715726130,0.056843933652479,0.267055425418842,0.175007966248012,6003
FALSE,2,RASL11B,0.103208690754553,0.086040352164848,0.009859770578618,0.015349038398104,0.293660144720126,0.112723421641661,4930,0.108188894210801,0.110880260534688,0.013184670979943,0.015543396522226,0.271807838665261,0.100840556944457,5460,0.123877180382306,0.095826347672007,0.019232457157660,0.030133649031303,0.329723261139615,0.141094008842219,5354
FALSE,2,PCDHB6,0.102255692201727,0.196547508334619,0.009429181613289,0.037907335304468,0.220665484552059,0.189828546325907,7205,0.092394850938926,0.181059969863071,0.009630116379967,0.032413352359407,0.223357542746639,0.178148539329592,10904,0.129112474904571,0.125914783466709,0.015950569849998,0.048147230796622,0.248040833002302,0.146699777812811,11754
FALSE,2,MICA,0.108134850109730,0.085172717719242,0.009435923339321,0.022047637617514,0.348156473659974,0.327197916181183,5772,0.070806283410160,0.090799879881236,0.009147122834616,0.020406196048479,0.353723715671041,0.187222303156227,6224,0.084869734006494,0.061204617878475,0.012200756476185,0.031363810200783,0.265337164846963,0.298843220354950,5637
FALSE,2,PCDHB5,0.169418180806788,0.080246048465130,0.009746618294991,0.023019316928784,0.276298332963122,0.074125305235511,4891,0.177382817495085,0.078020171519751,0.021329625283726,0.025981025496202,0.235461074291738,0.097293929306250,4292,0.144662348907441,0.087175663068967,0.020035626969749,0.034712659509044,0.202641552616360,0.066824824662133,4426
FALSE,2,MICB,0.072002224659834,0.083417668430708,0.008988308935564,0.004379666975551,0.203254848935671,0.070328625682485,12055,0.081379103356376,0.130837542149427,0.011335047141089,0.008146360917502,0.259720183027504,0.056720305475389,9449,0.126091353976530,0.116749821041388,0.026235588874786,0.025548995874376,0.282354118675262,0.101499720173147,9824
FALSE,2,PCDHB4,0.174316795017072,0.062841422155561,0.035083574810883,0.024117182785715,0.330376989221394,0.266505525385736,8722,0.152796517016155,0.054216416714203,0.025298984217584,0.021997150162965,0.273471767121963,0.222323493011024,9807,0.228626789078069,0.089573241743022,0.052893894479673,0.057060480916066,0.323119614806229,0.258897290537648,8354
FALSE,2,MI-ER1,0.145118969557720,0.101349169974574,0.010151029743081,0.008454452409737,0.280153255971986,0.184680499107320,5070,0.132296912168539,0.078435089948730,0.007738579108654,0.009063318922169,0.227205994253657,0.149551320333681,7203,0.106857459291375,0.114797525988598,0.015932233569626,0.011524558749514,0.265231571799381,0.143046240970453,8892
FALSE,2,PCDHB3,0.197507604013643,0.191583127730325,0.011292593118709,0.011006895023829,0.270751573495977,0.168366398335802,2958,0.192287449286355,0.126894198192808,0.012567308321421,0.011066354493559,0.334038546385458,0.175280879219817,3939,0.146793189760594,0.129267325100439,0.029291086439510,0.027358362606538,0.272870582321176,0.172331414388508,4896
FALSE,2,PIAS2,0.174284392523430,0.228574481650422,0.021772634618446,0.028299483824264,0.603389914948897,0.183546858498927,12630,0.231169768075946,0.286964128482587,0.026543422260944,0.030591131379232,0.651914481036424,0.163666350997367,8812,0.208966054351100,0.183284417516725,0.027953550926894,0.046619276841201,0.407203069463521,0.186557174821807,11524
FALSE,2,PCDHB2,0.139574643117210,0.121967023988932,0.018909957821197,0.012678768075073,0.301685756415901,0.084363496929362,15578,0.121582672589402,0.158172347065277,0.015243831150246,0.013842320225854,0.281342118783672,0.108293917180717,20608,0.185745917514496,0.109520032359143,0.026797378440786,0.022157853728132,0.369311903788424,0.085935184167614,19145
FALSE,2,MIZF,0.089222736896624,0.169398540507136,0.008740751821150,0.019799734734147,0.232974934695833,0.210397696672396,7793,0.150336858875404,0.053103959514728,0.007855781921850,0.009277706606629,0.273607874122212,0.157369050757060,5872,0.104413808057999,0.171085070949070,0.005224863616651,0.018729383315919,0.239275383645621,0.148499638126932,5120
FALSE,2,PCDHB15,0.112941272710051,0.272586181189973,0.012330573406853,0.017593312984623,0.291171024819683,0.209060422937213,5985,0.052640938607030,0.246433850071880,0.010849130682429,0.014335452259033,0.243394331441014,0.242179782588515,11415,0.076628490251302,0.317491191096569,0.006664115530505,0.015590848535559,0.303438215375742,0.251999021227810,6566
FALSE,2,MKI67,0.110802151878485,0.020378398361050,0.006869445991948,0.006323339406814,0.246207842539846,0.204100150580837,1642,0.076101597261161,0.033420432731965,0.021384402762061,-0.002629229847794,0.260498250586476,0.179138193629727,1776,0.102877982362816,0.071166489591482,0.025279058191102,0.019092449136230,0.175601366948239,0.256969615842127,2460
FALSE,2,MKI67IP,0.187433905587742,0.474996844184660,0.015238120041075,0.025547739210779,0.314921147515547,0.373208213943288,1142,0.146477953652605,0.350644297064232,0.024375375954517,0.021937838359065,0.324508477290778,0.224795133802765,1099,0.313503080857400,0.541548602088523,0.069270612399016,0.123306450937079,0.381980215451157,0.331356331475703,1443
FALSE,2,SYNCRIP,0.182907718843643,0.092689586622622,0.020233777092777,0.013422207644464,0.172760690609431,0.217909942970374,2137,0.182405454673109,0.058843967147096,0.007445858250800,0.009939859315388,0.158838951859898,0.198146577334387,2778,0.178568417116062,0.111488710373075,0.024535508304326,0.040546192876421,0.165754541443553,0.150889380060477,3626
FALSE,2,SYMPK,0.068601517176679,0.076418086526130,0.007594146644385,0.001906480329134,0.125764152378553,0.258169211236924,1839,0.102852746802375,0.059631352789253,0.001700513862811,0.001076992113114,0.290816212438460,0.216418730940462,1679,0.158126184074735,0.212041982207087,0.041902576586871,0.074608428545622,0.269349072546059,0.324644379372629,1391
FALSE,2,PRPF4,0.080214209568388,0.149708683339277,0.016689849286915,0.006999443401385,0.224305692530924,0.196646127325032,2971,0.084008153762482,0.193279688797586,0.014690310361916,0.020652073087268,0.193230281924172,0.223780198652147,2256,0.126916233021194,0.179045047278676,0.028708912694455,0.020875566662681,0.246780451200484,0.291055885293119,5401
FALSE,2,SVIL,0.065816362592962,0.115375224117532,0.014904233262924,0.009875197499361,0.190591311737664,0.258602162663818,2863,0.068895412867687,0.114610578168801,0.008982991261879,0.005111012269690,0.155834247838976,0.279711762395749,2561,0.114978048256937,0.151824447049218,0.041206686922285,0.046588303803460,0.231841626516037,0.267745260307236,2552
FALSE,2,PRPF8,0.067051832311771,0.163024470970736,0.024620314697053,0.003297043598441,0.267992304664578,0.183380131448067,1358,0.081492733092140,0.280532559977792,0.012072997495132,0.067060013359324,0.262807204564485,0.120510465905953,871,0.078035147816353,0.221370786507133,0.015352336424432,0.032968611860762,0.262475429191903,0.237713596249270,1440
FALSE,2,STCH,0.058580827630268,0.143279954894745,0.003344726995410,0.014827723735997,0.236100373594777,0.089809598460509,8726,0.059531898379112,0.309863643855812,0.006226147765303,0.019535666538959,0.321631664692405,0.117574935336087,7078,0.095360803949807,0.279058792736046,0.018924751499928,0.044092719989522,0.542075986262532,0.145675063092226,5176
FALSE,2,PRX,0.056252244690992,0.061180661206987,0.009293849122860,0.015615881545063,0.206052110741771,0.135826790011047,5491,0.051737370798594,0.066255556542634,0.009768909588169,0.018798842620775,0.142649510951218,0.107458005469855,4829,0.075776926162930,0.065750673494024,0.019790110295513,0.029857793760571,0.166579421063835,0.157105579010296,6287
FALSE,2,SSX4,0.080988031241060,0.284373007103225,0.020611898940033,0.009768402537383,0.303859973389536,0.224851254032872,7210,0.087947814783438,0.264145797744292,0.021892853915080,0.006158136473295,0.326918064620873,0.247337417230008,8035,0.100145572973658,0.193121996147927,0.051944892406103,0.029121647633148,0.323666312265555,0.229412793580464,9889
FALSE,2,PSEN1,0.077684744018329,0.084585909753450,0.013423078218133,0.008927994590662,0.272502787540883,0.132085825263657,7619,0.073694657117795,0.086173907337622,0.008670611880857,0.009258262046695,0.206614471986994,0.121277688942217,9716,0.089668581527523,0.088634175355643,0.026473581212888,0.025619594722149,0.217249352052329,0.107193346555772,8847
FALSE,2,SSRP1,0.133318828565571,0.368387817275454,0.005596880683569,0.015512970298699,0.231088984668234,0.188835362214707,4675,0.199167553591517,0.420089983146924,0.005264740497520,0.021391790412336,0.231724224714111,0.280120503023208,3816,0.158072088976297,0.172933154137523,0.011492342147456,0.029947786409499,0.250897332212199,0.202187853993950,6307
FALSE,2,PSMD2,0.144217478078070,0.179198735552548,0.022205229570834,0.018034361354867,0.562151982202819,0.131404300740922,16928,0.207977009524204,0.313001873575520,0.031216613824951,0.015437361050337,0.962816954773597,0.129662436432022,20304,0.148324809949948,0.187697525391239,0.042295603612829,0.033641972264179,0.512744650943413,0.125658047474782,19035
FALSE,2,SSR4,0.084831797823420,0.081481351168479,0.011071588758246,0.006801658622813,0.213496506771636,0.236559167768619,3128,0.089811434285009,0.050048921665812,0.009049841618928,0.005037867297986,0.188077325871910,0.194223523975454,5368,0.127191446610975,0.102475903282563,0.022286642857498,0.024857722868172,0.216657922005429,0.199809646543780,9294
FALSE,2,PXN,0.077296488776897,0.274655793757081,0.005458038506846,0.009410088668186,0.115493404359938,0.084994801872242,12171,0.084061133264901,0.309115134220921,0.003660892962146,0.007406641059176,0.114560493174699,0.095158972691539,10598,0.100873334888869,0.228652427613143,0.013323673396019,0.023339685436937,0.167016225549169,0.150002442453864,13002
FALSE,2,SSR3,0.091894909767189,0.095425015506303,0.015767412088917,0.006776858509201,0.432526500844218,0.163193600598313,8007,0.068286725759038,0.084064321236534,0.008128040521687,0.003020051753471,0.300594575042492,0.160796006528425,7351,0.102806764703066,0.143577349555341,0.024862259794246,0.017933020974504,0.419099478959559,0.193163535882459,7600
FALSE,2,RAB26,0.223254524844958,0.331828536645674,0.022474442721022,0.023418747037031,0.268392271150204,0.292041848131148,2157,0.180876423004926,0.202157049714672,0.021583363658755,0.016632724139667,0.187287323101586,0.231718422382603,2162,0.200266647507150,0.163155021088653,0.031991760891862,0.060195413185983,0.241906247483884,0.343770855245021,3093
FALSE,2,SRPX,0.052548952937213,0.091125698084599,0.029699579169476,0.010153229795180,0.292425916941214,0.077821465939190,9803,0.046448835478003,0.074947870623640,0.026501299892700,0.008241403341969,0.304305767827319,0.078740585909814,7121,0.069895507175400,0.081346027819579,0.041879050464125,0.018513798879381,0.258337581019949,0.085050608027990,11210
FALSE,2,RAB32,0.091974187322108,0.097126873958341,0.012780185819424,0.011726804068667,0.350357308571011,0.295619531570838,2802,0.102149281984388,0.118991356274438,0.008815693176776,0.013838588126335,0.358091406679440,0.352504717398809,3434,0.017827797938312,0.011331437632557,0.009347816165151,0.013538216515046,0.035258871583143,0.406245676524759,3064
FALSE,2,SPG4,0.079460422680932,0.268389708310345,0.010083111236688,0.015004220133775,0.391922159855162,0.349421673925777,3810,0.071707922495710,0.257406107579536,0.002980491771974,0.009618859809551,0.379619817920325,0.349692970991736,3958,0.114123460524901,0.310421497482552,0.008896797794345,0.015974442046076,0.406069179840283,0.391118011661928,3219
FALSE,2,RAB40A,0.092884360909835,0.066361559209087,0.015052621945694,0.011765685773318,0.180204116183449,0.098621723910580,14318,0.091031563908835,0.066669255477594,0.008071982768043,0.012941783361071,0.193394949780500,0.077153962765315,13112,0.122669623530976,0.075679288684454,0.026965154036511,0.017394707087064,0.202535283161738,0.089548041632249,9835
FALSE,2,RAB40B,0.134687144174289,0.113328265348667,0.015070411218981,0.018072223282081,0.390638731283047,0.169105001026245,13986,0.136740862096108,0.149419852926019,0.011470518284626,0.012276166648150,0.332936180405331,0.112647189996863,14451,0.152253004929549,0.147893949825234,0.020602365379863,0.033455299463165,0.280683684021521,0.166612772876071,12231
FALSE,2,PCDHB14,0.087159960986808,0.194764577881105,0.010559814155357,0.023354782826307,0.340355756419138,0.135248978436175,16102,0.092799995920040,0.198044137526135,0.013607064377836,0.015117942993141,0.278464085640768,0.194070068925879,14237,0.190108517096320,0.148570662703052,0.018845030102989,0.033292581134790,0.352806081315565,0.179563728740199,12491
FALSE,2,PCDHB12,0.104425598702021,0.061157840253337,0.008514119938329,0.013504020018240,0.288733514194865,0.082544694721248,7731,0.106760732302944,0.045641966848360,0.007524219779681,0.009374234213959,0.252030322108659,0.090315469764681,7430,0.138605874956438,0.073514537131069,0.014956368157592,0.023095516643644,0.232987222300071,0.106977908691846,8581
FALSE,2,MKKS,0.115605808771893,0.228504378747309,0.016802779637641,0.027833099692711,0.469448631633804,0.342163660450661,2207,0.089995371976116,0.267751084684677,0.037005327426834,0.020992318769657,0.511199741036287,0.278501867882075,1906,0.111570417333697,0.192356249261438,0.031543137818422,0.036789792004652,0.382605408488246,0.334437330296588,4158
FALSE,2,PCDHB11,0.037598626945252,0.276516484242930,0.005030234997349,0.026915784352628,0.538359619235951,0.196794215463981,8060,0.092008660610123,0.323333739040391,0.037320641675508,0.062885980111651,0.387051396372901,0.208576260330309,8514,0.107307990884630,0.293011473248215,0.061517759413833,0.070537781213342,0.411240349586747,0.227425623465744,9208
FALSE,2,MKL1,0.080546874833928,0.056170899042043,0.004749235452465,0.009744052721488,0.246999853498603,0.153611426256925,11075,0.077849518041713,0.085970983036692,0.009050682386129,0.008431204125362,0.315771168702611,0.150459719945749,9403,0.115086297531813,0.086134881089443,0.015662034788571,0.024054664228055,0.332550053729936,0.206774196596253,7101
FALSE,2,PCDHB10,0.253846374091680,0.280800704882177,0.016056324890496,0.046298027004854,0.566125509206837,0.188035525659667,11715,0.127394239737300,0.141314356219589,0.011998388735626,0.023869135037893,0.403158625760351,0.166020258320605,12016,0.154812190954024,0.221102983836917,0.020521899848281,0.054155497815430,0.398895518036509,0.202533890091446,8185
FALSE,2,MLF1,0.147586899565633,0.043254009279686,0.018221542640945,0.014550226731352,0.378559089215813,0.133931292343286,5751,0.112326853622792,0.051849663268597,0.023491209890270,0.017626857493203,0.251110893636389,0.095891456775103,5248,0.169059273492280,0.056631346804450,0.049346108220561,0.043445823846630,0.295317770304211,0.142669255601161,4715
FALSE,2,PCDHB1,0.174910225741038,0.248679806244985,0.016118887362477,0.021835719413703,0.285898914160773,0.143646748207771,11972,0.171684741509437,0.247857194879290,0.019049269388672,0.017680164711824,0.249733557763748,0.125386349181901,11085,0.252614477540746,0.248560290281781,0.038073506877559,0.052759593376871,0.289667542727273,0.128851448121662,6973
FALSE,2,MLH1,0.081126707595697,0.150075397834122,0.007801140082988,0.002368662995495,0.414155575494884,0.308878803879903,1819,0.056237199393606,0.105084537313924,0.010678173037956,0.010289232960415,0.330758177760130,0.191570667283594,2804,0.071800996446845,0.105988457373053,0.023909237142927,0.027298669228323,0.251184399409604,0.216337373320832,4978
FALSE,2,PCDHAC2,0.108008437341525,0.212876975212548,0.016725608290584,0.016335686134116,0.295314727977304,0.179877247444133,3100,0.107493194853396,0.186311423119224,0.016931885032659,0.017569106512383,0.339199062432939,0.157606112651669,4319,0.152946360653097,0.307003836952095,0.032894191098394,0.040982079404598,0.323670571640597,0.178605380103769,4933
FALSE,2,MLH3,0.092290415114810,0.289871311078517,0.011341552193270,0.015881523602984,0.269595005803399,0.206197348467014,10439,0.102788592382244,0.265650602646339,0.012288005569410,0.015652851954304,0.309181149478906,0.179267071905125,10502,0.098248629707179,0.234842201996892,0.018925615437731,0.027318714457943,0.297249094092477,0.195683068178135,11586
FALSE,2,PCDHAC1,0.119662881134083,0.192521706558468,0.014167650289302,0.014321261176509,0.305402076211267,0.213223727665105,4663,0.123695834176660,0.268875206568386,0.015044494548365,0.014502892744624,0.353896660092715,0.231604978740569,5417,0.102481335194062,0.193346934995244,0.021325116659099,0.032040958178525,0.288510712113057,0.247802355048102,9208
FALSE,2,MLL5,0.095496800097857,0.170638119502983,0.008887731525549,0.011115312431546,0.263541346700146,0.192290386646060,11504,0.084706270375328,0.176885296506423,0.014158042189301,0.010655444266455,0.278981514414380,0.117808691728123,11147,0.114562874076597,0.124719483747438,0.019782015907013,0.028005045075664,0.275021724908456,0.173044830877245,12148
FALSE,2,PCDHA9,0.096961686705271,0.122987552906324,0.013772385986304,0.011625471097665,0.470013707116888,0.091557887325703,5087,0.118395214856028,0.172632776564447,0.030141179331091,0.015998010568041,0.485256426143023,0.140769244128722,4540,0.124607444329435,0.192753233648283,0.044614269324763,0.041465849900381,0.433922161555954,0.125003911960653,5023
FALSE,2,MLLT4,0.091390170247220,0.161410075736319,0.029098178568471,0.021122609353447,0.368697649448077,0.220868676548694,20157,0.073885360051242,0.116887539883818,0.029515347305131,0.022377746465417,0.342577483648002,0.171471534040628,21001,0.131616708131279,0.109267782315364,0.033064949219957,0.032714752376688,0.360931968319370,0.195804605894881,17212
FALSE,2,PCDHA8,0.045349100393273,0.085551731889341,0.010080744922955,0.011236721013711,0.233063782243238,0.105795565237605,16125,0.060949899709402,0.093056188069475,0.013122088396910,0.011629049327271,0.270356064679857,0.120454347251782,18133,0.078961673637398,0.109687977641644,0.019527814003733,0.021761153741238,0.275805535839456,0.103512515093455,13391
FALSE,2,MLLT6,0.168839995782123,0.056279998594041,0.013420913137298,0.015242230512042,0.333029819543624,0.188861569759806,3631,0.154779247391906,0.074348238731976,0.014551517406338,0.016584016801150,0.301943986181507,0.144513652622455,3033,0.168858102931055,0.097063269133471,0.027384389998873,0.027212161130956,0.349132519392638,0.201556983711381,4023
FALSE,2,PCDHA7,0.059988079933875,0.071361853259822,0.019201932717766,0.010808329012269,0.301622828242039,0.115522127200172,12989,0.063125267495165,0.060760946902870,0.021006883846585,0.012478591161457,0.289999613038277,0.153274928592170,14240,0.050293104204550,0.054075627490832,0.035765323684625,0.022574677192653,0.235696976494902,0.126630206322928,8723
FALSE,2,MLR1,0.082372730555385,0.125850218258838,0.010779641282557,0.010831485654245,0.295648511594913,0.156956841271765,12744,0.072646422794343,0.114171525716148,0.015542654081217,0.010277742063900,0.263047536460257,0.122223744095573,14370,0.096462186713815,0.136105000028314,0.024812247082068,0.022847290447746,0.265007649503448,0.149784983288557,12897
FALSE,2,MMAA,0.135927630708651,0.157068145743152,0.006670250351296,0.027671479415583,0.365331623648915,0.196068217402699,4265,0.114061300194247,0.137406101146982,0.005430862785165,0.024966150764810,0.375691796698975,0.136087930568058,4886,0.145501098448820,0.150980127611676,0.020184743435964,0.053694485795995,0.255235094522512,0.187952616402633,5027
FALSE,2,SPARCL1,0.161500474679981,0.140131017124305,0.001758246507746,0.009000254850837,0.281589940702012,0.214001961309865,4157,0.170591605217182,0.143064386090714,0.002020683419360,0.014457071373060,0.306455010395266,0.181824768043899,5501,0.224514683789506,0.148890189854677,0.010507372975822,0.037788420724839,0.398327123378220,0.278290513282546,3720
FALSE,2,SPARC,0.085126789192705,0.081590086711456,0.014423968728713,0.017847465501401,0.324994071052847,0.205226335040494,13986,0.082540416753592,0.073206968918864,0.010060606839727,0.018251376238028,0.252500455705575,0.195684469206754,16754,0.145917459014552,0.081239413969443,0.021298109906332,0.040391482191952,0.291145937522631,0.130630704027192,12594
FALSE,2,RAB40C,0.103537383660704,0.274378817575000,0.006239481364686,0.023606565704633,0.273544775226760,0.210104769270079,4631,0.112474934464348,0.286719240457540,0.005707045668225,0.020555616583458,0.315673099394089,0.242395658231863,6716,0.113237041465293,0.252411693612362,0.018825501927159,0.051102660029185,0.231745677918034,0.254854350772495,9731
FALSE,2,SP7,0.138103484737892,0.496174073686825,0.034836169607341,0.014894324297676,0.142709692437358,0.120837101385401,2342,0.131470875267894,0.411832447097392,0.024861568950384,0.007302389086324,0.158450694487593,0.137017346367811,2268,0.158713374744786,0.342963937999761,0.072179075217162,0.049261085528531,0.202182001341025,0.140227875369560,1995
FALSE,2,RAB4B,0.063105628489979,0.084057387010059,0.014503779729646,0.012617787658933,0.188654841055734,0.084012879822549,10850,0.063819604154001,0.076993062551565,0.010697617653038,0.009369723118380,0.138727748183860,0.077563933099175,8454,0.074908023654501,0.084299477366408,0.022215917814302,0.023807466692651,0.184961655597820,0.115117651101701,9156
